175, 1.71065497, 0.00000978
176, 1.72043014, 0.00000978
177, 1.72531772, 0.00000978
178, 1.73020530, 0.00001466
179, 1.73998046, 0.00001466
180, 1.73998046, 0.00001955
181, 1.75464320, 0.00001466
182, 1.75953078, 0.00001955
183, 1.75953078, 0.00002444
184, 1.75953078, 0.00002933
185, 1.76930594, 0.00002933
186, 1.76930594, 0.00003421
187, 1.77908123, 0.00003421
188, 1.77908123, 0.00003910
189, 1.78396881, 0.00004399
190, 1.77908123, 0.00004888
191, 1.78885639, 0.00004888
192, 1.77908123, 0.00005376
193, 1.79374397, 0.00005376
194, 1.79863155, 0.00005865
195, 1.79863143, 0.00006354
196, 1.80351901, 0.00006354
197, 1.80351901, 0.00006843
198, 1.80351901, 0.00007331
199, 1.80351901, 0.00007820
200, 1.80840659, 0.00008309
201, 1.80840659, 0.00008309
202, 1.81329417, 0.00008798
203, 1.81329417, 0.00009286
204, 1.81329417, 0.00009775
205, 1.81818175, 0.00010264
206, 1.82306933, 0.00010264
207, 1.82306933, 0.00010753
208, 1.82306933, 0.00011241
209, 1.82306945, 0.00011730
210, 1.82306945, 0.00012219
211, 1.82795703, 0.00012708
212, 1.83284461, 0.00012708
213, 1.82795703, 0.00013196
214, 1.83284461, 0.00013685
215, 1.83284461, 0.00014174
216, 1.83284461, 0.00014663
217, 1.83284461, 0.00015152
218, 1.84261978, 0.00015152
219, 1.83773220, 0.00015640
220, 1.84750736, 0.00016129
221, 1.83773220, 0.00017107
222, 1.84261978, 0.00017107
223, 1.83773220, 0.00017595
224, 1.84261966, 0.00018084
225, 1.84261966, 0.00018573
226, 1.84261966, 0.00019062
227, 1.84750724, 0.00019062
228, 1.84261966, 0.00020039
229, 1.84261966, 0.00020528
230, 1.84750724, 0.00020528
231, 1.84750724, 0.00021017
232, 1.84750724, 0.00021505
233, 1.85239482, 0.00021994
234, 1.85239482, 0.00022483
235, 1.85239482, 0.00022972
236, 1.85239482, 0.00023460
237, 1.84750724, 0.00023460
238, 1.85728240, 0.00024438
239, 1.85239482, 0.00024927
240, 1.85728240, 0.00025415
241, 1.86216998, 0.00025415
242, 1.86216998, 0.00025904
243, 1.86217022, 0.00026393
244, 1.86217022, 0.00026882
245, 1.86217022, 0.00027370
246, 1.86217022, 0.00027859
247, 1.86705780, 0.00027859
248, 1.86217022, 0.00028837
249, 1.86217022, 0.00029326
250, 1.86217022, 0.00029814
251, 1.86217022, 0.00030303
252, 1.86217022, 0.00030792
253, 1.86217022, 0.00031281
254, 1.86705780, 0.00031281
255, 1.87194538, 0.00031769
